call_id,utterance_id,speaker,text,stime,etime,duration
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,10,Agent,Thank you! I will process that right away and send you a confirmation email.,58.0,67.0,9.0
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,11,Customer,Thank you for your assistance.,66.0,69.0,3.0
c5b61bdc-b7f8-4dac-bd32-dc3b520cf301,12,Agent,You’re welcome! Have a great day!,68.0,73.0,5.0
c67274cc-d920-467a-80cc-476c9dd280d4,0,Agent,"Hi there, this is Mike from XYZ Collections. How the hell are you?",0.0,8.0,8.0
c67274cc-d920-467a-80cc-476c9dd280d4,1,Customer,"I'm doing well, thank you for asking. How can I help you today?",9.2,13.0,3.8000000000000007
c67274cc-d920-467a-80cc-476c9dd280d4,2,Agent,I’m calling about your past due balance. Can you just confirm your name?,12.0,18.0,6.0
c67274cc-d920-467a-80cc-476c9dd280d4,3,Customer,"Of course, it's John Smith.",19.0,21.0,2.0
c67274cc-d920-467a-80cc-476c9dd280d4,4,Agent,Great! You've got an outstanding balance of $500. When are you gonna pay this shit off?,21.5,30.0,8.5
c67274cc-d920-467a-80cc-476c9dd280d4,5,Customer,I understand the seriousness. I’m currently assessing my finances.,29.0,34.0,5.0
c67274cc-d920-467a-80cc-476c9dd280d4,6,Agent,Assessing your finances? Whatever! Just get your act together and pay us!,33.5,40.0,6.5
c67274cc-d920-467a-80cc-476c9dd280d4,7,Customer,"I appreciate your concern, but I need some time to sort this out.",39.0,43.0,4.0
c67274cc-d920-467a-80cc-476c9dd280d4,8,Agent,Time? You think we have time to waste? Get real! This is unacceptable!,42.5,50.0,7.5
c67274cc-d920-467a-80cc-476c9dd280d4,9,Customer,"I assure you, I'm doing my best to resolve this issue.",49.0,53.0,4.0
c67274cc-d920-467a-80cc-476c9dd280d4,10,Agent,Your best isn’t good enough! Do you think I care about your excuses?,52.0,59.0,7.0
c67274cc-d920-467a-80cc-476c9dd280d4,11,Customer,I would just like to find a solution that works for both of us.,58.0,62.0,4.0
c67274cc-d920-467a-80cc-476c9dd280d4,12,Agent,Solution? You need to get your head out of your ass and just pay!,61.0,68.0,7.0
c67274cc-d920-467a-80cc-476c9dd280d4,13,Customer,Thank you for your time. I will reach out once I have a plan.,67.0,72.0,5.0
c67274cc-d920-467a-80cc-476c9dd280d4,14,Agent,"Yeah, whatever. Just don't take too long, dumbass.",71.5,77.0,5.5
c6ba11d2-8bce-427b-973e-7a1d67813330,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,6.0,6.0
c6ba11d2-8bce-427b-973e-7a1d67813330,1,Customer,"Hi Mark, I'm doing okay, thanks. What’s this about?",7.0,12.0,5.0
c6ba11d2-8bce-427b-973e-7a1d67813330,2,Agent,"I’m calling regarding your account with Global Bank. Before we proceed, could you please confirm your date of birth?",11.0,22.0,11.0
c6ba11d2-8bce-427b-973e-7a1d67813330,3,Customer,"Sure, it’s July 15, 1990.",23.0,26.0,3.0
c6ba11d2-8bce-427b-973e-7a1d67813330,4,Agent,Thank you for that information. Can you also confirm your address for verification?,25.0,32.0,7.0
c6ba11d2-8bce-427b-973e-7a1d67813330,5,Customer,"Yes, it’s 245 Oak Street, Springfield.",33.0,37.0,4.0
c6ba11d2-8bce-427b-973e-7a1d67813330,6,Agent,"Great, thank you. I see you have an outstanding balance of three hundred and fifty dollars. How would you like to address this?",36.0,48.0,12.0
c6ba11d2-8bce-427b-973e-7a1d67813330,7,Customer,I can pay two hundred now and the rest next month.,49.0,55.0,6.0
c6ba11d2-8bce-427b-973e-7a1d67813330,8,Agent,That works. I'll set up the payment of two hundred dollars today. When would you like to schedule the next payment?,54.0,64.0,10.0
c6ba11d2-8bce-427b-973e-7a1d67813330,9,Customer,Let’s say March 15th for the remaining.,65.0,68.0,3.0
c6ba11d2-8bce-427b-973e-7a1d67813330,10,Agent,"Perfect, I have noted that down. You will receive a confirmation email shortly.",67.0,75.0,8.0
c6ba11d2-8bce-427b-973e-7a1d67813330,11,Customer,"Thank you for your help, Mark.",76.0,79.0,3.0
c6ba11d2-8bce-427b-973e-7a1d67813330,12,Agent,"You're welcome! If you have any questions, feel free to reach out. Have a great day!",78.0,86.0,8.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,0,Agent,"Hello, this is Mark calling from XYZ Collections. How are you doing today?",0.0,8.0,8.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,1,Customer,"I'm okay, thanks. What is this about?",9.0,12.0,3.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,2,Agent,I appreciate your time. I'm calling regarding a debt associated with your account. Can you please verify your date of birth?,11.0,22.0,11.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,3,Customer,"Sure, it's January 15, 1990.",23.0,26.0,3.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,4,Agent,Thank you for that information. Can you also confirm your current address?,24.0,30.0,6.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,5,Customer,"Yes, it’s 123 Elm Street, Springfield.",31.0,35.0,4.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,6,Agent,Thank you for verifying your identity. I see that you have an outstanding balance of $250. How would you like to proceed with payment?,34.0,45.0,11.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,7,Customer,I can pay $100 today and the rest next month.,46.0,50.0,4.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,8,Agent,That sounds reasonable. I’ll note that down. Can you provide your payment method?,49.0,57.0,8.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,9,Customer,I’ll use my credit card.,58.0,61.0,3.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,10,Agent,Perfect. Please hold while I process that for you.,60.0,65.0,5.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,11,Customer,"Okay, I’m holding.",66.0,68.0,2.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,12,Agent,Thank you for your patience. Your partial payment has been processed successfully.,67.0,75.0,8.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,13,Customer,Great! Thank you for your help.,76.0,80.0,4.0
c86714f0-3aeb-4628-8cfa-ee0a46839508,14,Agent,You’re welcome! Have a great day.,79.0,85.0,6.0
c9208cf9-bf7a-484e-b1b2-c346144af197,0,Agent,"Hello, is this Mr. Smith?",0.0,5.0,5.0
c9208cf9-bf7a-484e-b1b2-c346144af197,1,Customer,"No, this is not Mr. Smith. Who is this?",6.0,10.0,4.0
c9208cf9-bf7a-484e-b1b2-c346144af197,2,Agent,This is Jake from XYZ Debt Collection. I'm calling about an outstanding balance.,9.0,15.0,6.0
c9208cf9-bf7a-484e-b1b2-c346144af197,3,Customer,I think you have the wrong person. I don't have any debts.,14.0,18.0,4.0
c9208cf9-bf7a-484e-b1b2-c346144af197,4,Agent,"I apologize for the inconvenience. Can I confirm your name, please?",17.0,22.0,5.0
c9208cf9-bf7a-484e-b1b2-c346144af197,5,Customer,My name is Tracy Jones. I really have no idea about any debts.,21.0,26.0,5.0
c9208cf9-bf7a-484e-b1b2-c346144af197,6,Agent,"Thank you, Ms. Jones. I'll update our records to reflect this.",25.0,31.0,6.0
c9208cf9-bf7a-484e-b1b2-c346144af197,7,Customer,I appreciate that. Thank you.,30.0,34.0,4.0
c9208cf9-bf7a-484e-b1b2-c346144af197,8,Agent,"You're welcome, have a great day!",33.0,38.0,5.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,0,Agent,"Hello, is this John Smith?",0.0,4.0,4.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,1,Customer,"Yes, this is John. Who is this?",5.0,8.0,3.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,2,Agent,"Hi John, this is Sarah from XYZ Collections. How are you today?",7.0,12.0,5.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,3,Customer,"I'm doing alright, thanks. What’s this about?",11.0,15.0,4.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,4,Agent,I’m calling to discuss your outstanding balance with Acme Corp. Can you confirm your address for me?,14.0,22.0,8.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,5,Customer,I live at 123 Elm Street. What’s the amount?,21.0,25.0,4.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,6,Agent,Thank you! You currently have a balance of $450. How would you like to proceed with this payment?,24.0,33.0,9.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,7,Customer,Can I pay it in installments?,32.0,36.0,4.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,8,Agent,"Yes, we can arrange that! We can set up a payment plan for you. What amount would you like to pay each month?",35.0,44.0,9.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,9,Customer,I can do $100 a month.,43.0,46.0,3.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,10,Agent,That works! I'll set that up for you. Do you want to use your bank account for the payments?,45.0,53.0,8.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,11,Customer,"Yes, that’s fine. When will the first payment be deducted?",52.0,57.0,5.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,12,Agent,The first payment will be deducted next month on the 15th. Is there anything else I can help you with today?,56.0,63.0,7.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,13,Customer,"No, that's all. Thank you for the help!",62.0,66.0,4.0
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,14,Agent,You're welcome! Have a great day!,65.0,70.0,5.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,1,Customer,"Hi Mark, I’m doing alright. What’s this about?",8.0,12.0,4.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,2,Agent,I’m reaching out regarding your account with Fast Loan Co. Could you please confirm your identity for security purposes?,11.0,20.0,9.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,3,Customer,"Sure, what do you need from me?",19.0,22.0,3.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,4,Agent,Could you provide your full name and the last four digits of your Social Security number?,21.0,30.0,9.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,5,Customer,"My name is Jamie Taylor, and the last four digits are 1234.",29.0,35.0,6.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,6,Agent,"Thank you, Jamie. I see here you have an outstanding balance of $400 on your account. How would you like to proceed?",34.0,45.0,11.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,7,Customer,That’s a lot. Can I set up a payment plan?,44.0,49.0,5.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,8,Agent,"Yes, we can definitely do that! Typically, we can arrange a plan of $100 a month. Does that work for you?",48.0,58.0,10.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,9,Customer,That sounds manageable. What do I need to do?,57.0,61.0,4.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,10,Agent,I’ll send the agreement to your email. Please sign it and return it to us.,60.0,67.0,7.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,11,Customer,"Okay, I’ll keep an eye out for that.",66.0,70.0,4.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,12,Agent,"Thank you, Jamie. If you have any questions, feel free to call back.",69.0,76.0,7.0
ce11850d-6743-47cc-be50-2ffda1d2ea0e,13,Customer,"Thanks, Mark. I appreciate your help.",75.0,80.0,5.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,0,Agent,"Hello, this is Mike from XYZ Collections, how are you today?",0.0,8.0,8.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,1,Customer,What the hell do you want? I'm busy!,8.5,12.0,3.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,2,Agent,"I understand you’re busy, but I'm calling about your overdue account. Can I take a moment of your time?",11.0,20.0,9.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,3,Customer,You can shove it! I'm not paying a damn thing!,19.5,23.0,3.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,4,Agent,I appreciate your feedback. Can I at least confirm some information regarding your account first?,22.5,30.0,7.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,5,Customer,I don't give a crap about your stupid questions!,29.5,33.0,3.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,6,Agent,"I understand your frustration. However, if you could just verify your address, I can provide the details on your balance.",32.5,41.0,8.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,7,Customer,Why the hell would I do that? Just tell me what you want!,40.0,44.0,4.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,8,Agent,"Right now, your account shows a balance of $500. It’s crucial to discuss your options to resolve this.",43.5,53.0,9.5
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,9,Customer,"Oh, like I’m just gonna hand over my cash to you! Not a chance!",52.0,56.0,4.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,10,Agent,"I completely understand, and I’m here to help you find a solution. Let’s talk about a payment plan.",55.0,65.0,10.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,11,Customer,You really think I’m gonna listen to your bullshit? Get lost!,64.0,68.0,4.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,12,Agent,I’m just trying to assist you. Please understand that ignoring it will only make things worse.,67.0,76.0,9.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,13,Customer,I said no! And you can’t make me do anything!,75.0,79.0,4.0
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,14,Agent,"I respect your decision, but I’ll have to inform you that there may be further actions if this isn’t resolved.",78.0,87.0,9.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,0,Agent,"Hello, this is Sarah calling from XYZ Collections. How are you today?",0.0,7.0,7.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,1,Customer,"Hi Sarah, I'm doing well, thanks. What’s this about?",8.0,13.0,5.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,2,Agent,"I’m calling regarding an outstanding balance on your account. Before we proceed, could you please verify your date of birth?",12.0,24.0,12.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,3,Customer,"Sure, it's June 15, 1990.",25.0,28.0,3.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,4,Agent,Thank you for confirming that. Can you also provide your current address for verification?,27.0,37.0,10.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,5,Customer,"It's 123 Maple Street, Springfield.",38.0,42.0,4.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,6,Agent,Thank you for that information. I see you have a balance of $750 on your account. How would you like to proceed with payment?,41.0,56.0,15.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,7,Customer,"I would like to set up a payment plan, if that’s possible.",57.0,62.0,5.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,8,Agent,"Absolutely, we can set you up with a payment plan. How much would you like to pay each month?",61.0,72.0,11.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,9,Customer,I can manage $150 a month.,73.0,76.0,3.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,10,Agent,Great! I’ll set that up for you. You’ll receive a confirmation email shortly.,75.0,85.0,10.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,11,Customer,Thank you for your help!,86.0,88.0,2.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,12,Agent,"You're welcome! If you have any questions, feel free to call us back. Have a great day!",87.0,99.0,12.0
d1547036-4c85-47d8-87fb-887083aae978,0,Agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",0.0,7.0,7.0
d1547036-4c85-47d8-87fb-887083aae978,1,Customer,"Hi Mark, I’m doing well, thank you. What’s this about?",8.0,12.0,4.0
d1547036-4c85-47d8-87fb-887083aae978,2,Agent,"I’m contacting you regarding your outstanding balance. To ensure I’m speaking with the right person, can you verify your date of birth?",11.0,23.0,12.0
d1547036-4c85-47d8-87fb-887083aae978,3,Customer,"Sure, it's April 15, 1990.",24.0,27.0,3.0
d1547036-4c85-47d8-87fb-887083aae978,4,Agent,Thank you for that information. Can you also confirm your address for me?,26.0,34.0,8.0
d1547036-4c85-47d8-87fb-887083aae978,5,Customer,"Yes, it’s 123 Maple Street.",35.0,38.0,3.0
d1547036-4c85-47d8-87fb-887083aae978,6,Agent,Great! I have verified your identity. You currently have a balance of $750. How would you like to proceed with your payment?,37.0,50.0,13.0
d1547036-4c85-47d8-87fb-887083aae978,7,Customer,I’d like to set up a payment plan.,51.0,54.0,3.0
d1547036-4c85-47d8-87fb-887083aae978,8,Agent,"Absolutely, I can help with that. Would you like to pay $150 each month?",53.0,61.0,8.0
d1547036-4c85-47d8-87fb-887083aae978,9,Customer,That works for me.,62.0,64.0,2.0
d1547036-4c85-47d8-87fb-887083aae978,10,Agent,Perfect! I’ll set that up for you. Your first payment will be due next month.,63.0,72.0,9.0
d1547036-4c85-47d8-87fb-887083aae978,11,Customer,"Thank you, Mark, I appreciate your help.",73.0,76.0,3.0
d1547036-4c85-47d8-87fb-887083aae978,12,Agent,"You're welcome! If you have any questions, feel free to reach out. Have a great day!",75.0,85.0,10.0
d1547036-4c85-47d8-87fb-887083aae978,13,Customer,"You too, bye!",86.0,89.0,3.0
d300835a-37e7-4da5-a998-c2203a674349,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
d300835a-37e7-4da5-a998-c2203a674349,1,Customer,"I'm fine, thank you. What is this regarding?",8.0,12.0,4.0
d300835a-37e7-4da5-a998-c2203a674349,2,Agent,"I'm calling about your outstanding account with ABC Credit. To ensure I’m speaking to the right person, could you please verify your date of birth?",11.0,23.0,12.0
d300835a-37e7-4da5-a998-c2203a674349,3,Customer,"Sure, it's September 15th, 1990.",24.0,27.0,3.0
d300835a-37e7-4da5-a998-c2203a674349,4,Agent,"Thank you for that information. Also, can you confirm your current address?",26.0,35.0,9.0
d300835a-37e7-4da5-a998-c2203a674349,5,Customer,"I live at 123 Maple Street, Springfield.",36.0,40.0,4.0
d300835a-37e7-4da5-a998-c2203a674349,6,Agent,Thank you for verifying your information. Your current balance is $750. How would you like to proceed with payment?,39.0,50.0,11.0
d300835a-37e7-4da5-a998-c2203a674349,7,Customer,I can make a payment of $250 today.,51.0,55.0,4.0
d300835a-37e7-4da5-a998-c2203a674349,8,Agent,Great! I appreciate that. Would you like to pay via credit card or bank transfer?,54.0,64.0,10.0
d300835a-37e7-4da5-a998-c2203a674349,9,Customer,I prefer to use my credit card.,65.0,68.0,3.0
d300835a-37e7-4da5-a998-c2203a674349,10,Agent,Perfect. Let me take down your card details for processing.,67.0,75.0,8.0
d300835a-37e7-4da5-a998-c2203a674349,11,Customer,"Sure, my card number is 1234-5678-9012-3456.",76.0,80.0,4.0
d300835a-37e7-4da5-a998-c2203a674349,12,Agent,Thank you! Your payment has been processed. Is there anything else I can assist you with?,79.0,88.0,9.0
d300835a-37e7-4da5-a998-c2203a674349,13,Customer,"No, that will be all. Thank you!",89.0,92.0,3.0
d300835a-37e7-4da5-a998-c2203a674349,14,Agent,You're welcome! Have a great day!,91.0,95.0,4.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,0,Agent,"Hello, this is Mark from XYZ Collections. How are you doing today?",0.0,6.0,6.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,1,Customer,"Oh great, another goddamn phone call! What's your problem?",5.0,11.0,6.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,2,Agent,I'm calling regarding your outstanding balance with MegaLoans. Can you please confirm your address?,10.0,20.0,10.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,3,Customer,Why the hell would I tell you anything? You really think I’ll cooperate?,19.5,26.0,6.5
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,4,Agent,I understand your frustration. I just need to verify your identity before discussing the account details.,25.0,35.0,10.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,5,Customer,"Screw your verification! You’re just wasting my time, you idiots!",34.0,42.0,8.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,6,Agent,"I assure you, I'm here to help you resolve this. You currently have a balance of $800.",41.0,50.0,9.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,7,Customer,"Yeah? And what do you want me to do about it, huh?",49.0,55.0,6.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,8,Agent,We can discuss payment options that work for you. Would you prefer a payment plan?,54.0,63.0,9.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,9,Customer,You think I give a damn about your plans? I’m not paying a penny!,62.0,69.0,7.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,10,Agent,"I understand that this is a tough situation. However, ignoring the debt will only lead to further issues.",68.0,78.0,10.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,11,Customer,Issues? I've got bigger problems than your stupid debt! Just leave me alone!,77.0,85.0,8.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,12,Agent,"I see, but I must advise you that there are consequences for non-payment. I’m here to help if you decide to talk.",84.0,93.0,9.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,13,Customer,Help? You call harassing me help? Get lost!,92.0,98.0,6.0
d3ee9bf9-cf64-468a-83da-fac5c6fb7a41,14,Agent,"Thank you for your time. If you change your mind, please give us a call back.",97.0,104.0,7.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,0,Agent,"Hello, this is Mark from Secure Collections. How are you today?",0.0,7.0,7.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,1,Customer,"Hi Mark, I'm doing okay. What's this about?",7.5,11.0,3.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,2,Agent,I appreciate your response. I'm reaching out concerning your account. Could you please verify your date of birth for security purposes?,10.0,22.0,12.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,3,Customer,"Sure, it's June 5th, 1990.",22.5,25.0,2.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,4,Agent,Thank you for that information. Can you also confirm your address for verification?,24.0,31.0,7.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,5,Customer,"Yes, it's 123 Maple Street, Springfield.",31.5,34.0,2.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,6,Agent,Thank you. I can confirm that we are discussing your account with a current balance of $450. How would you like to proceed with this matter?,33.0,43.0,10.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,7,Customer,I can make a payment right now. Can I do it over the phone?,43.5,48.0,4.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,8,Agent,"Absolutely, I can guide you through the process. Can you please provide me with your payment details?",47.0,56.0,9.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,9,Customer,"Sure, my credit card number is 1234-5678-9012-3456.",56.5,59.0,2.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,10,Agent,Thank you for that. I will now process your payment. This will take just a moment.,58.5,65.0,6.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,11,Customer,"Okay, I appreciate it.",66.0,68.0,2.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,12,Agent,Your payment has been successfully processed. Thank you for your time today!,67.0,75.0,8.0
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,13,Customer,"Thank you, Mark. Have a great day!",75.5,78.0,2.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,14,Agent,You're welcome! Take care.,78.5,80.0,1.5
d6a3e0da-171f-4744-ba2b-7298f2604e7f,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,1,Customer,What the hell do you want? I'm busy!,6.5,10.0,3.5
d6a3e0da-171f-4744-ba2b-7298f2604e7f,2,Agent,"I understand you're busy. I'm calling about your outstanding balance. To proceed, could you please verify your date of birth?",9.0,16.0,7.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,3,Customer,Why the f*** should I tell you anything? Get lost!,15.5,19.0,3.5
d6a3e0da-171f-4744-ba2b-7298f2604e7f,4,Agent,"I completely understand your frustration. However, I need to verify your identity to discuss your account details. Can you please provide your address?",18.0,27.0,9.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,5,Customer,"You’re just a pain in the ass, aren’t you? It’s 123 Main St!",26.0,29.0,3.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,6,Agent,Thank you for that information. I see your account shows a balance of $500. How would you like to proceed with this?,28.0,36.0,8.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,7,Customer,I don’t have time for this crap! I’m not paying anything!,35.0,40.0,5.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,8,Agent,"I understand you're feeling overwhelmed. However, we can work together to find a suitable payment plan. Would you be open to discussing options?",39.0,48.0,9.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,9,Customer,I wouldn’t pay you a dime even if my life depended on it! Screw you!,47.0,54.0,7.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,10,Agent,I appreciate your honesty. Please remember that ignoring the debt won't make it go away. We can help you find a solution.,53.0,62.0,9.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,11,Customer,I’ll deal with it when I feel like it! Now leave me alone!,61.0,67.0,6.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,12,Agent,"I respect your decision. If you change your mind, feel free to call us back. Thank you for your time.",66.0,73.0,7.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,13,Customer,"Yeah, whatever!",72.0,75.0,3.0
d6a3e0da-171f-4744-ba2b-7298f2604e7f,14,Agent,Take care. Goodbye!,74.0,78.0,4.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,0,Agent,"Hello, is this Mark Reynolds? This is Lisa calling from XYZ Collections.",0.0,8.0,8.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,1,Customer,"No, this is not Mark. You must have the wrong number.",8.5,11.0,2.5
d78c5a90-2f3c-4657-a121-9d5778b051bf,2,Agent,I apologize. I'm calling about an outstanding balance on an account with ABC Credit.,10.0,20.0,10.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,3,Customer,I really have no idea what you're talking about. I don’t owe anything.,19.0,22.0,3.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,4,Agent,"I understand, and I’m sorry for the confusion. Can I confirm your name, just to update our records?",21.0,30.0,9.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,5,Customer,"It's Sarah Thompson. I can assure you, I don’t have any debts.",29.0,34.0,5.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,6,Agent,"Thank you, Sarah. I will remove this number from our call list. Sorry for the inconvenience.",33.0,43.0,10.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,7,Customer,Thanks for understanding. Have a good day.,42.0,47.0,5.0
d78c5a90-2f3c-4657-a121-9d5778b051bf,8,Agent,You too! Goodbye.,46.0,50.0,4.0
d7bbea61-d739-43fb-a198-ced1b59f9491,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,5.0,5.0
d7bbea61-d739-43fb-a198-ced1b59f9491,1,Customer,What the hell do you want? I've told you assholes to leave me alone!,4.5,10.0,5.5
d7bbea61-d739-43fb-a198-ced1b59f9491,2,Agent,I understand that you may be upset. I'm calling about your account with ABC Bank. Can I have your account number to assist you?,9.0,15.0,6.0
d7bbea61-d739-43fb-a198-ced1b59f9491,3,Customer,Why the fuck would I give you anything? You're just some low-life calling me!,14.0,20.0,6.0
d7bbea61-d739-43fb-a198-ced1b59f9491,4,Agent,"I assure you, I'm here to help resolve this matter. Your current balance is $500. How do you prefer to settle this?",19.0,26.0,7.0
d7bbea61-d739-43fb-a198-ced1b59f9491,5,Customer,Settle this? You guys are a bunch of crooks! I don't owe you shit!,25.0,32.0,7.0
